File Name,File Version,Update Date,Week Ending Date,Formatted Date,SSA Month,SSA Weeks in Month,SSA Quarter Date,Fiscal Year,Fiscal Quarter Number,Fiscal Week,Calendar Year,Calendar Quarter Number,Calendar Quarter Date,Notes,,Fiscal Quarter Number,,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,2/27/2009,2009-02-27,2009-02,4,2009-03,2009,2009-2,22,2009,2009-1,2009-03,,,2009,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,3/6/2009,2009-03-06,2009-03,4,2009-03,2009,2009-2,23,2009,2009-1,2009-03,,,2009,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,3/13/2009,2009-03-13,2009-03,4,2009-03,2009,2009-2,24,2009,2009-1,2009-03,,,2009,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,3/20/2009,2009-03-20,2009-03,4,2009-03,2009,2009-2,25,2009,2009-1,2009-03,,,2009,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,3/27/2009,2009-03-27,2009-03,4,2009-03,2009,2009-2,26,2009,2009-1,2009-03,,,2009,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,4/3/2009,2009-04-03,2009-04,4,2009-06,2009,2009-3,27,2009,2009-2,2009-06,,,2009,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,4/10/2009,2009-04-10,2009-04,4,2009-06,2009,2009-3,28,2009,2009-2,2009-06,,,2009,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,4/17/2009,2009-04-17,2009-04,4,2009-06,2009,2009-3,29,2009,2009-2,2009-06,,,2009,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,4/24/2009,2009-04-24,2009-04,4,2009-06,2009,2009-3,30,2009,2009-2,2009-06,,,2009,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,5/1/2009,2009-05-01,2009-05,5,2009-06,2009,2009-3,31,2009,2009-2,2009-06,,,2009,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,5/8/2009,2009-05-08,2009-05,5,2009-06,2009,2009-3,32,2009,2009-2,2009-06,,,2009,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,5/15/2009,2009-05-15,2009-05,5,2009-06,2009,2009-3,33,2009,2009-2,2009-06,,,2009,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,5/22/2009,2009-05-22,2009-05,5,2009-06,2009,2009-3,34,2009,2009-2,2009-06,,,2009,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,5/29/2009,2009-05-29,2009-05,5,2009-06,2009,2009-3,35,2009,2009-2,2009-06,,,2009,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,6/5/2009,2009-06-05,2009-06,4,2009-06,2009,2009-3,36,2009,2009-2,2009-06,,,2009,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,6/12/2009,2009-06-12,2009-06,4,2009-06,2009,2009-3,37,2009,2009-2,2009-06,,,2009,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,6/19/2009,2009-06-19,2009-06,4,2009-06,2009,2009-3,38,2009,2009-2,2009-06,,,2009,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,6/26/2009,2009-06-26,2009-06,4,2009-06,2009,2009-3,39,2009,2009-2,2009-06,,,2009,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,7/3/2009,2009-07-03,2009-07,5,2009-09,2009,2009-4,40,2009,2009-3,2009-09,,,2009,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,7/10/2009,2009-07-10,2009-07,5,2009-09,2009,2009-4,41,2009,2009-3,2009-09,,,2009,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,7/17/2009,2009-07-17,2009-07,5,2009-09,2009,2009-4,42,2009,2009-3,2009-09,,,2009,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,7/24/2009,2009-07-24,2009-07,5,2009-09,2009,2009-4,43,2009,2009-3,2009-09,,,2009,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,7/31/2009,2009-07-31,2009-07,5,2009-09,2009,2009-4,44,2009,2009-3,2009-09,,,2009,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,8/7/2009,2009-08-07,2009-08,4,2009-09,2009,2009-4,45,2009,2009-3,2009-09,,,2009,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,8/14/2009,2009-08-14,2009-08,4,2009-09,2009,2009-4,46,2009,2009-3,2009-09,,,2009,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,8/21/2009,2009-08-21,2009-08,4,2009-09,2009,2009-4,47,2009,2009-3,2009-09,,,2009,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,8/28/2009,2009-08-28,2009-08,4,2009-09,2009,2009-4,48,2009,2009-3,2009-09,,,2009,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,9/4/2009,2009-09-04,2009-09,4,2009-09,2009,2009-4,49,2009,2009-3,2009-09,,,2009,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,9/11/2009,2009-09-11,2009-09,4,2009-09,2009,2009-4,50,2009,2009-3,2009-09,,,2009,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,9/18/2009,2009-09-18,2009-09,4,2009-09,2009,2009-4,51,2009,2009-3,2009-09,,,2009,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,9/25/2009,2009-09-25,2009-09,4,2009-09,2009,2009-4,52,2009,2009-3,2009-09,,,2009,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,10/2/2009,2009-10-02,2009-10,5,2009-12,2010,2010-1,01,2009,2009-4,2009-12,,,2010,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,10/9/2009,2009-10-09,2009-10,5,2009-12,2010,2010-1,02,2009,2009-4,2009-12,,,2010,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,10/16/2009,2009-10-16,2009-10,5,2009-12,2010,2010-1,03,2009,2009-4,2009-12,,,2010,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,10/23/2009,2009-10-23,2009-10,5,2009-12,2010,2010-1,04,2009,2009-4,2009-12,,,2010,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,10/30/2009,2009-10-30,2009-10,5,2009-12,2010,2010-1,05,2009,2009-4,2009-12,,,2010,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,11/6/2009,2009-11-06,2009-11,4,2009-12,2010,2010-1,06,2009,2009-4,2009-12,,,2010,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,11/13/2009,2009-11-13,2009-11,4,2009-12,2010,2010-1,07,2009,2009-4,2009-12,,,2010,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,11/20/2009,2009-11-20,2009-11,4,2009-12,2010,2010-1,08,2009,2009-4,2009-12,,,2010,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,11/27/2009,2009-11-27,2009-11,4,2009-12,2010,2010-1,09,2009,2009-4,2009-12,,,2010,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,12/4/2009,2009-12-04,2009-12,4,2009-12,2010,2010-1,10,2009,2009-4,2009-12,,,2010,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,12/11/2009,2009-12-11,2009-12,4,2009-12,2010,2010-1,11,2009,2009-4,2009-12,,,2010,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,12/18/2009,2009-12-18,2009-12,4,2009-12,2010,2010-1,12,2009,2009-4,2009-12,,,2010,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,12/25/2009,2009-12-25,2009-12,4,2009-12,2010,2010-1,13,2009,2009-4,2009-12,,,2010,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,1/1/2010,2010-01-01,2010-01,5,2010-03,2010,2010-2,14,2010,2010-1,2010-03,,,2010,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,1/8/2010,2010-01-08,2010-01,5,2010-03,2010,2010-2,15,2010,2010-1,2010-03,,,2010,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,1/15/2010,2010-01-15,2010-01,5,2010-03,2010,2010-2,16,2010,2010-1,2010-03,,,2010,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,1/22/2010,2010-01-22,2010-01,5,2010-03,2010,2010-2,17,2010,2010-1,2010-03,,,2010,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,1/29/2010,2010-01-29,2010-01,5,2010-03,2010,2010-2,18,2010,2010-1,2010-03,,,2010,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,2/5/2010,2010-02-05,2010-02,4,2010-03,2010,2010-2,19,2010,2010-1,2010-03,,,2010,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,2/12/2010,2010-02-12,2010-02,4,2010-03,2010,2010-2,20,2010,2010-1,2010-03,,,2010,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,2/19/2010,2010-02-19,2010-02,4,2010-03,2010,2010-2,21,2010,2010-1,2010-03,,,2010,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,2/26/2010,2010-02-26,2010-02,4,2010-03,2010,2010-2,22,2010,2010-1,2010-03,,,2010,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,3/5/2010,2010-03-05,2010-03,4,2010-03,2010,2010-2,23,2010,2010-1,2010-03,,,2010,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,3/12/2010,2010-03-12,2010-03,4,2010-03,2010,2010-2,24,2010,2010-1,2010-03,,,2010,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,3/19/2010,2010-03-19,2010-03,4,2010-03,2010,2010-2,25,2010,2010-1,2010-03,,,2010,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,3/26/2010,2010-03-26,2010-03,4,2010-03,2010,2010-2,26,2010,2010-1,2010-03,,,2010,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,4/2/2010,2010-04-02,2010-04,5,2010-06,2010,2010-3,27,2010,2010-2,2010-06,,,2010,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,4/9/2010,2010-04-09,2010-04,5,2010-06,2010,2010-3,28,2010,2010-2,2010-06,,,2010,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,4/16/2010,2010-04-16,2010-04,5,2010-06,2010,2010-3,29,2010,2010-2,2010-06,,,2010,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,4/23/2010,2010-04-23,2010-04,5,2010-06,2010,2010-3,30,2010,2010-2,2010-06,,,2010,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,4/30/2010,2010-04-30,2010-04,5,2010-06,2010,2010-3,31,2010,2010-2,2010-06,,,2010,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,5/7/2010,2010-05-07,2010-05,4,2010-06,2010,2010-3,32,2010,2010-2,2010-06,,,2010,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,5/14/2010,2010-05-14,2010-05,4,2010-06,2010,2010-3,33,2010,2010-2,2010-06,,,2010,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,5/21/2010,2010-05-21,2010-05,4,2010-06,2010,2010-3,34,2010,2010-2,2010-06,,,2010,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,5/28/2010,2010-05-28,2010-05,4,2010-06,2010,2010-3,35,2010,2010-2,2010-06,,,2010,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,6/4/2010,2010-06-04,2010-06,4,2010-06,2010,2010-3,36,2010,2010-2,2010-06,,,2010,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,6/11/2010,2010-06-11,2010-06,4,2010-06,2010,2010-3,37,2010,2010-2,2010-06,,,2010,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,6/18/2010,2010-06-18,2010-06,4,2010-06,2010,2010-3,38,2010,2010-2,2010-06,,,2010,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,6/25/2010,2010-06-25,2010-06,4,2010-06,2010,2010-3,39,2010,2010-2,2010-06,,,2010,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,7/2/2010,2010-07-02,2010-07,5,2010-09,2010,2010-4,40,2010,2010-3,2010-09,,,2010,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,7/9/2010,2010-07-09,2010-07,5,2010-09,2010,2010-4,41,2010,2010-3,2010-09,,,2010,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,7/16/2010,2010-07-16,2010-07,5,2010-09,2010,2010-4,42,2010,2010-3,2010-09,,,2010,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,7/23/2010,2010-07-23,2010-07,5,2010-09,2010,2010-4,43,2010,2010-3,2010-09,,,2010,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,7/30/2010,2010-07-30,2010-07,5,2010-09,2010,2010-4,44,2010,2010-3,2010-09,,,2010,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,8/6/2010,2010-08-06,2010-08,4,2010-09,2010,2010-4,45,2010,2010-3,2010-09,,,2010,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,8/13/2010,2010-08-13,2010-08,4,2010-09,2010,2010-4,46,2010,2010-3,2010-09,,,2010,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,8/20/2010,2010-08-20,2010-08,4,2010-09,2010,2010-4,47,2010,2010-3,2010-09,,,2010,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,8/27/2010,2010-08-27,2010-08,4,2010-09,2010,2010-4,48,2010,2010-3,2010-09,,,2010,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,9/3/2010,2010-09-03,2010-09,4,2010-09,2010,2010-4,49,2010,2010-3,2010-09,,,2010,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,9/10/2010,2010-09-10,2010-09,4,2010-09,2010,2010-4,50,2010,2010-3,2010-09,,,2010,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,9/17/2010,2010-09-17,2010-09,4,2010-09,2010,2010-4,51,2010,2010-3,2010-09,,,2010,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,9/24/2010,2010-09-24,2010-09,4,2010-09,2010,2010-4,52,2010,2010-3,2010-09,,,2010,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,10/1/2010,2010-10-01,2010-10,5,2010-12,2011,2011-1,01,2010,2010-4,2010-12,,,2011,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,10/8/2010,2010-10-08,2010-10,5,2010-12,2011,2011-1,02,2010,2010-4,2010-12,,,2011,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,10/15/2010,2010-10-15,2010-10,5,2010-12,2011,2011-1,03,2010,2010-4,2010-12,,,2011,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,10/22/2010,2010-10-22,2010-10,5,2010-12,2011,2011-1,04,2010,2010-4,2010-12,,,2011,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,10/29/2010,2010-10-29,2010-10,5,2010-12,2011,2011-1,05,2010,2010-4,2010-12,,,2011,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,11/5/2010,2010-11-05,2010-11,4,2010-12,2011,2011-1,06,2010,2010-4,2010-12,,,2011,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,11/12/2010,2010-11-12,2010-11,4,2010-12,2011,2011-1,07,2010,2010-4,2010-12,,,2011,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,11/19/2010,2010-11-19,2010-11,4,2010-12,2011,2011-1,08,2010,2010-4,2010-12,,,2011,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,11/26/2010,2010-11-26,2010-11,4,2010-12,2011,2011-1,09,2010,2010-4,2010-12,,,2011,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,12/3/2010,2010-12-03,2010-12,4,2010-12,2011,2011-1,10,2010,2010-4,2010-12,,,2011,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,12/10/2010,2010-12-10,2010-12,4,2010-12,2011,2011-1,11,2010,2010-4,2010-12,,,2011,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,12/17/2010,2010-12-17,2010-12,4,2010-12,2011,2011-1,12,2010,2010-4,2010-12,,,2011,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,12/24/2010,2010-12-24,2010-12,4,2010-12,2011,2011-1,13,2010,2010-4,2010-12,"Monthly and quarterly datav keyed to 12/24/2010, not 12/31/2010.",,2011,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,12/31/2010,2010-12-31,2011-01,5,2011-03,2011,2011-2,14,2010,2010-4,2010-12,Week ending 12/31/2010 counted in month 01/2011.,,2011,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,1/7/2011,2011-01-07,2011-01,5,2011-03,2011,2011-2,15,2011,2011-1,2011-03,,,2011,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,1/14/2011,2011-01-14,2011-01,5,2011-03,2011,2011-2,16,2011,2011-1,2011-03,,,2011,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,1/21/2011,2011-01-21,2011-01,5,2011-03,2011,2011-2,17,2011,2011-1,2011-03,,,2011,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,1/28/2011,2011-01-28,2011-01,5,2011-03,2011,2011-2,18,2011,2011-1,2011-03,,,2011,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,2/4/2011,2011-02-04,2011-02,4,2011-03,2011,2011-2,19,2011,2011-1,2011-03,,,2011,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,2/11/2011,2011-02-11,2011-02,4,2011-03,2011,2011-2,20,2011,2011-1,2011-03,,,2011,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,2/18/2011,2011-02-18,2011-02,4,2011-03,2011,2011-2,21,2011,2011-1,2011-03,,,2011,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,2/25/2011,2011-02-25,2011-02,4,2011-03,2011,2011-2,22,2011,2011-1,2011-03,,,2011,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,3/4/2011,2011-03-04,2011-03,4,2011-03,2011,2011-2,23,2011,2011-1,2011-03,,,2011,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,3/11/2011,2011-03-11,2011-03,4,2011-03,2011,2011-2,24,2011,2011-1,2011-03,,,2011,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,3/18/2011,2011-03-18,2011-03,4,2011-03,2011,2011-2,25,2011,2011-1,2011-03,,,2011,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,3/25/2011,2011-03-25,2011-03,4,2011-03,2011,2011-2,26,2011,2011-1,2011-03,,,2011,2,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,4/1/2011,2011-04-01,2011-04,5,2011-06,2011,2011-3,27,2011,2011-2,2011-06,,,2011,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,4/8/2011,2011-04-08,2011-04,5,2011-06,2011,2011-3,28,2011,2011-2,2011-06,,,2011,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,4/15/2011,2011-04-15,2011-04,5,2011-06,2011,2011-3,29,2011,2011-2,2011-06,,,2011,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,4/22/2011,2011-04-22,2011-04,5,2011-06,2011,2011-3,30,2011,2011-2,2011-06,,,2011,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,4/29/2011,2011-04-29,2011-04,5,2011-06,2011,2011-3,31,2011,2011-2,2011-06,,,2011,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,5/6/2011,2011-05-06,2011-05,4,2011-06,2011,2011-3,32,2011,2011-2,2011-06,,,2011,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,5/13/2011,2011-05-13,2011-05,4,2011-06,2011,2011-3,33,2011,2011-2,2011-06,,,2011,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,5/20/2011,2011-05-20,2011-05,4,2011-06,2011,2011-3,34,2011,2011-2,2011-06,,,2011,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,5/27/2011,2011-05-27,2011-05,4,2011-06,2011,2011-3,35,2011,2011-2,2011-06,,,2011,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,6/3/2011,2011-06-03,2011-06,4,2011-06,2011,2011-3,36,2011,2011-2,2011-06,,,2011,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,6/10/2011,2011-06-10,2011-06,4,2011-06,2011,2011-3,37,2011,2011-2,2011-06,,,2011,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,6/17/2011,2011-06-17,2011-06,4,2011-06,2011,2011-3,38,2011,2011-2,2011-06,,,2011,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,6/24/2011,2011-06-24,2011-06,4,2011-06,2011,2011-3,39,2011,2011-2,2011-06,,,2011,3,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,7/1/2011,2011-07-01,2011-07,5,2011-09,2011,2011-4,40,2011,2011-3,2011-09,,,2011,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,7/8/2011,2011-07-08,2011-07,5,2011-09,2011,2011-4,41,2011,2011-3,2011-09,,,2011,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,7/15/2011,2011-07-15,2011-07,5,2011-09,2011,2011-4,42,2011,2011-3,2011-09,,,2011,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,7/22/2011,2011-07-22,2011-07,5,2011-09,2011,2011-4,43,2011,2011-3,2011-09,,,2011,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,7/29/2011,2011-07-29,2011-07,5,2011-09,2011,2011-4,44,2011,2011-3,2011-09,,,2011,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,8/5/2011,2011-08-05,2011-08,4,2011-09,2011,2011-4,45,2011,2011-3,2011-09,,,2011,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,8/12/2011,2011-08-12,2011-08,4,2011-09,2011,2011-4,46,2011,2011-3,2011-09,,,2011,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,8/19/2011,2011-08-19,2011-08,4,2011-09,2011,2011-4,47,2011,2011-3,2011-09,,,2011,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,8/26/2011,2011-08-26,2011-08,4,2011-09,2011,2011-4,48,2011,2011-3,2011-09,,,2011,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,9/2/2011,2011-09-02,2011-09,4,2011-09,2011,2011-4,49,2011,2011-3,2011-09,,,2011,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,9/9/2011,2011-09-09,2011-09,4,2011-09,2011,2011-4,50,2011,2011-3,2011-09,,,2011,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,9/16/2011,2011-09-16,2011-09,4,2011-09,2011,2011-4,51,2011,2011-3,2011-09,,,2011,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,9/23/2011,2011-09-23,2011-09,4,2011-09,2011,2011-4,52,2011,2011-3,2011-09,"Monthly and quarterly data keyed to 9/23/11, not 9/30/11.",,2011,4,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,9/30/2011,2011-09-30,,,,2011,,53,2011,2011-3,2011-09,Data for week 53 used only for fiscal year counts.,,,,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,10/7/2011,2011-10-07,2011-10,4,2011-12,2012,2012-1,01,2011,2011-4,2011-12,,,2012,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,10/14/2011,2011-10-14,2011-10,4,2011-12,2012,2012-1,02,2011,2011-4,2011-12,,,2012,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,10/21/2011,2011-10-21,2011-10,4,2011-12,2012,2012-1,03,2011,2011-4,2011-12,,,2012,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,10/28/2011,2011-10-28,2011-10,4,2011-12,2012,2012-1,04,2011,2011-4,2011-12,,,2012,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,11/4/2011,2011-11-04,2011-11,4,2011-12,2012,2012-1,05,2011,2011-4,2011-12,,,2012,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,11/11/2011,2011-11-11,2011-11,4,2011-12,2012,2012-1,06,2011,2011-4,2011-12,,,2012,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,11/18/2011,2011-11-18,2011-11,4,2011-12,2012,2012-1,07,2011,2011-4,2011-12,,,2012,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,11/25/2011,2011-11-25,2011-11,4,2011-12,2012,2012-1,08,2011,2011-4,2011-12,,,2012,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,12/2/2011,2011-12-02,2011-12,5,2011-12,2012,2012-1,09,2011,2011-4,2011-12,,,2012,1,,,,,,,,,,,,,,,,,
SSA-DATES1.csv,1,06/01/2010,12/9/2011,2011-12-09,2011-12,5,2011-12,2012,2012-1,10,2011,2011-4,2011-12,,,2012,1,,,,,,,,,,,,,,,,,
