File Name,File Version,Update Date,Week Ending Date,Formatted Date,SSA Month,SSA Weeks in Month,SSA Quarter Date,Fiscal Year,Fiscal Quarter Number,Fiscal Week,Calendar Year,Calendar Quarter Number,Calendar Quarter Date,Notes,,Fiscal Quarter Number,
SSA-DATES1.csv,1,6/1/2010,12/17/2010,12/17/2010,2010-12,4,2010-12,2011,2011-1,12,2010,2010-4,2010-12,,,2011,1
SSA-DATES1.csv,1,6/1/2010,12/24/2010,12/24/2010,2010-12,4,2010-12,2011,2011-1,13,2010,2010-4,2010-12,"Monthly and quarterly datav keyed to 12/24/2010, not 12/31/2010.",,2011,1
SSA-DATES1.csv,1,6/1/2010,12/31/2010,12/31/2010,2011-01,5,2011-03,2011,2011-2,14,2010,2010-4,2010-12,Week ending 12/31/2010 counted in month 01/2011.,,2011,2
SSA-DATES1.csv,1,6/1/2010,1/7/2011,1/7/2011,2011-01,5,2011-03,2011,2011-2,15,2011,2011-1,2011-03,,,2011,2
SSA-DATES1.csv,1,6/1/2010,1/14/2011,1/14/2011,2011-01,5,2011-03,2011,2011-2,16,2011,2011-1,2011-03,,,2011,2
SSA-DATES1.csv,1,6/1/2010,1/21/2011,1/21/2011,2011-01,5,2011-03,2011,2011-2,17,2011,2011-1,2011-03,,,2011,2
SSA-DATES1.csv,1,6/1/2010,1/28/2011,1/28/2011,2011-01,5,2011-03,2011,2011-2,18,2011,2011-1,2011-03,,,2011,2
SSA-DATES1.csv,1,6/1/2010,2/4/2011,2/4/2011,2011-02,4,2011-03,2011,2011-2,19,2011,2011-1,2011-03,,,2011,2
SSA-DATES1.csv,1,6/1/2010,2/11/2011,2/11/2011,2011-02,4,2011-03,2011,2011-2,20,2011,2011-1,2011-03,,,2011,2
SSA-DATES1.csv,1,6/1/2010,2/18/2011,2/18/2011,2011-02,4,2011-03,2011,2011-2,21,2011,2011-1,2011-03,,,2011,2
SSA-DATES1.csv,1,6/1/2010,2/25/2011,2/25/2011,2011-02,4,2011-03,2011,2011-2,22,2011,2011-1,2011-03,,,2011,2
SSA-DATES1.csv,1,6/1/2010,3/4/2011,3/4/2011,2011-03,4,2011-03,2011,2011-2,23,2011,2011-1,2011-03,,,2011,2
SSA-DATES1.csv,1,6/1/2010,3/11/2011,3/11/2011,2011-03,4,2011-03,2011,2011-2,24,2011,2011-1,2011-03,,,2011,2
SSA-DATES1.csv,1,6/1/2010,3/18/2011,3/18/2011,2011-03,4,2011-03,2011,2011-2,25,2011,2011-1,2011-03,,,2011,2
SSA-DATES1.csv,1,6/1/2010,3/25/2011,3/25/2011,2011-03,4,2011-03,2011,2011-2,26,2011,2011-1,2011-03,,,2011,2
SSA-DATES1.csv,1,6/1/2010,4/1/2011,4/1/2011,2011-04,5,2011-06,2011,2011-3,27,2011,2011-2,2011-06,,,2011,3
SSA-DATES1.csv,1,6/1/2010,4/8/2011,4/8/2011,2011-04,5,2011-06,2011,2011-3,28,2011,2011-2,2011-06,,,2011,3
SSA-DATES1.csv,1,6/1/2010,4/15/2011,4/15/2011,2011-04,5,2011-06,2011,2011-3,29,2011,2011-2,2011-06,,,2011,3
SSA-DATES1.csv,1,6/1/2010,4/22/2011,4/22/2011,2011-04,5,2011-06,2011,2011-3,30,2011,2011-2,2011-06,,,2011,3
SSA-DATES1.csv,1,6/1/2010,4/29/2011,4/29/2011,2011-04,5,2011-06,2011,2011-3,31,2011,2011-2,2011-06,,,2011,3
SSA-DATES1.csv,1,6/1/2010,5/6/2011,5/6/2011,2011-05,4,2011-06,2011,2011-3,32,2011,2011-2,2011-06,,,2011,3
SSA-DATES1.csv,1,6/1/2010,5/13/2011,5/13/2011,2011-05,4,2011-06,2011,2011-3,33,2011,2011-2,2011-06,,,2011,3
SSA-DATES1.csv,1,6/1/2010,5/20/2011,5/20/2011,2011-05,4,2011-06,2011,2011-3,34,2011,2011-2,2011-06,,,2011,3
SSA-DATES1.csv,1,6/1/2010,5/27/2011,5/27/2011,2011-05,4,2011-06,2011,2011-3,35,2011,2011-2,2011-06,,,2011,3
SSA-DATES1.csv,1,6/1/2010,6/3/2011,6/3/2011,2011-06,4,2011-06,2011,2011-3,36,2011,2011-2,2011-06,,,2011,3
SSA-DATES1.csv,1,6/1/2010,6/10/2011,6/10/2011,2011-06,4,2011-06,2011,2011-3,37,2011,2011-2,2011-06,,,2011,3
SSA-DATES1.csv,1,6/1/2010,6/17/2011,6/17/2011,2011-06,4,2011-06,2011,2011-3,38,2011,2011-2,2011-06,,,2011,3
SSA-DATES1.csv,1,6/1/2010,6/24/2011,6/24/2011,2011-06,4,2011-06,2011,2011-3,39,2011,2011-2,2011-06,,,2011,3
SSA-DATES1.csv,1,6/1/2010,7/1/2011,7/1/2011,2011-07,5,2011-09,2011,2011-4,40,2011,2011-3,2011-09,,,2011,4
SSA-DATES1.csv,1,6/1/2010,7/8/2011,7/8/2011,2011-07,5,2011-09,2011,2011-4,41,2011,2011-3,2011-09,,,2011,4
SSA-DATES1.csv,1,6/1/2010,7/15/2011,7/15/2011,2011-07,5,2011-09,2011,2011-4,42,2011,2011-3,2011-09,,,2011,4
SSA-DATES1.csv,1,6/1/2010,7/22/2011,7/22/2011,2011-07,5,2011-09,2011,2011-4,43,2011,2011-3,2011-09,,,2011,4
SSA-DATES1.csv,1,6/1/2010,7/29/2011,7/29/2011,2011-07,5,2011-09,2011,2011-4,44,2011,2011-3,2011-09,,,2011,4
SSA-DATES1.csv,1,6/1/2010,8/5/2011,8/5/2011,2011-08,4,2011-09,2011,2011-4,45,2011,2011-3,2011-09,,,2011,4
SSA-DATES1.csv,1,6/1/2010,8/12/2011,8/12/2011,2011-08,4,2011-09,2011,2011-4,46,2011,2011-3,2011-09,,,2011,4
SSA-DATES1.csv,1,6/1/2010,8/19/2011,8/19/2011,2011-08,4,2011-09,2011,2011-4,47,2011,2011-3,2011-09,,,2011,4
SSA-DATES1.csv,1,6/1/2010,8/26/2011,8/26/2011,2011-08,4,2011-09,2011,2011-4,48,2011,2011-3,2011-09,,,2011,4
SSA-DATES1.csv,1,6/1/2010,9/2/2011,9/2/2011,2011-09,4,2011-09,2011,2011-4,49,2011,2011-3,2011-09,,,2011,4
SSA-DATES1.csv,1,6/1/2010,9/9/2011,9/9/2011,2011-09,4,2011-09,2011,2011-4,50,2011,2011-3,2011-09,,,2011,4
SSA-DATES1.csv,1,6/1/2010,9/16/2011,9/16/2011,2011-09,4,2011-09,2011,2011-4,51,2011,2011-3,2011-09,,,2011,4
SSA-DATES1.csv,1,6/1/2010,9/23/2011,9/23/2011,2011-09,4,2011-09,2011,2011-4,52,2011,2011-3,2011-09,"Monthly and quarterly data keyed to 9/23/11, not 9/30/11.",,2011,4
SSA-DATES1.csv,1,6/1/2010,9/30/2011,9/30/2011,,,,2011,,53,2011,2011-3,2011-09,Data for week 53 used only for fiscal year counts.,,,
SSA-DATES1.csv,1,6/1/2010,10/7/2011,10/7/2011,2011-10,4,2011-12,2012,2012-1,1,2011,2011-4,2011-12,,,2012,1
SSA-DATES1.csv,1,6/1/2010,10/14/2011,10/14/2011,2011-10,4,2011-12,2012,2012-1,2,2011,2011-4,2011-12,,,2012,1
SSA-DATES1.csv,1,6/1/2010,10/21/2011,10/21/2011,2011-10,4,2011-12,2012,2012-1,3,2011,2011-4,2011-12,,,2012,1
SSA-DATES1.csv,1,6/1/2010,10/28/2011,10/28/2011,2011-10,4,2011-12,2012,2012-1,4,2011,2011-4,2011-12,,,2012,1
SSA-DATES1.csv,1,6/1/2010,11/4/2011,11/4/2011,2011-11,4,2011-12,2012,2012-1,5,2011,2011-4,2011-12,,,2012,1
SSA-DATES1.csv,1,6/1/2010,11/11/2011,11/11/2011,2011-11,4,2011-12,2012,2012-1,6,2011,2011-4,2011-12,,,2012,1
SSA-DATES1.csv,1,6/1/2010,11/18/2011,11/18/2011,2011-11,4,2011-12,2012,2012-1,7,2011,2011-4,2011-12,,,2012,1
SSA-DATES1.csv,1,6/1/2010,11/25/2011,11/25/2011,2011-11,4,2011-12,2012,2012-1,8,2011,2011-4,2011-12,,,2012,1
SSA-DATES1.csv,1,6/1/2010,12/2/2011,12/2/2011,2011-12,5,2011-12,2012,2012-1,9,2011,2011-4,2011-12,,,2012,1
SSA-DATES1.csv,1,6/1/2010,12/9/2011,12/9/2011,2011-12,5,2011-12,2012,2012-1,10,2011,2011-4,2011-12,,,2012,1
SSA-DATES1.csv,1,6/1/2010,12/16/2011,12/16/2011,2011-12,5,2011-12,2012,2012-1,11,2011,2011-4,2011-12,,,2012,1
SSA-DATES1.csv,1,6/1/2010,12/23/2011,12/23/2011,2011-12,5,2011-12,2012,2012-1,12,2011,2011-4,2011-12,,,2012,1
SSA-DATES1.csv,1,6/1/2010,12/30/2011,12/30/2011,2011-12,5,2011-12,2012,2012-1,13,2011,2011-4,2011-12,,,2012,1
SSA-DATES1.csv,1,6/1/2010,1/6/2012,1/6/2012,2012-01,4,2012-03,2012,2012-2,14,2012,2012-1,2012-03,,,2012,2
SSA-DATES1.csv,1,6/1/2010,1/13/2012,1/13/2012,2012-01,4,2012-03,2012,2012-2,15,2012,2012-1,2012-03,,,2012,2
SSA-DATES1.csv,1,6/1/2010,1/20/2012,1/20/2012,2012-01,4,2012-03,2012,2012-2,16,2012,2012-1,2012-03,,,2012,2
SSA-DATES1.csv,1,6/1/2010,1/27/2012,1/27/2012,2012-01,4,2012-03,2012,2012-2,17,2012,2012-1,2012-03,,,2012,2
SSA-DATES1.csv,1,6/1/2010,2/3/2012,2/3/2012,2012-02,4,2012-03,2012,2012-2,18,2012,2012-1,2012-03,,,2012,2
SSA-DATES1.csv,1,6/1/2010,2/10/2012,2/10/2012,2012-02,4,2012-03,2012,2012-2,19,2012,2012-1,2012-03,,,2012,2
SSA-DATES1.csv,1,6/1/2010,2/17/2012,2/17/2012,2012-02,4,2012-03,2012,2012-2,20,2012,2012-1,2012-03,,,2012,2
SSA-DATES1.csv,1,6/1/2010,2/24/2012,2/24/2012,2012-02,4,2012-03,2012,2012-2,21,2012,2012-1,2012-03,,,2012,2
SSA-DATES1.csv,1,6/1/2010,3/2/2012,3/2/2012,2012-03,5,2012-03,2012,2012-2,22,2012,2012-1,2012-03,,,2012,2
SSA-DATES1.csv,1,6/1/2010,3/9/2012,3/9/2012,2012-03,5,2012-03,2012,2012-2,23,2012,2012-1,2012-03,,,2012,2
SSA-DATES1.csv,1,6/1/2010,3/16/2012,3/16/2012,2012-03,5,2012-03,2012,2012-2,24,2012,2012-1,2012-03,,,2012,2
SSA-DATES1.csv,1,6/1/2010,3/23/2012,3/23/2012,2012-03,5,2012-03,2012,2012-2,25,2012,2012-1,2012-03,,,2012,2
SSA-DATES1.csv,1,6/1/2010,3/30/2012,3/30/2012,2012-03,5,2012-03,2012,2012-2,26,2012,2012-1,2012-03,,,2012,2
SSA-DATES1.csv,1,6/1/2010,4/6/2012,4/6/2012,2012-04,4,2012-06,2012,2012-3,27,2012,2012-2,2012-06,,,2012,3
SSA-DATES1.csv,1,6/1/2010,4/13/2012,4/13/2012,2012-04,4,2012-06,2012,2012-3,28,2012,2012-2,2012-06,,,2012,3
SSA-DATES1.csv,1,6/1/2010,4/20/2012,4/20/2012,2012-04,4,2012-06,2012,2012-3,29,2012,2012-2,2012-06,,,2012,3
SSA-DATES1.csv,1,6/1/2010,4/27/2012,4/27/2012,2012-04,4,2012-06,2012,2012-3,30,2012,2012-2,2012-06,,,2012,3
SSA-DATES1.csv,1,6/1/2010,5/4/2012,5/4/2012,2012-05,4,2012-06,2012,2012-3,31,2012,2012-2,2012-06,,,2012,3
SSA-DATES1.csv,1,6/1/2010,5/11/2012,5/11/2012,2012-05,4,2012-06,2012,2012-3,32,2012,2012-2,2012-06,,,2012,3
SSA-DATES1.csv,1,6/1/2010,5/18/2012,5/18/2012,2012-05,4,2012-06,2012,2012-3,33,2012,2012-2,2012-06,,,2012,3
SSA-DATES1.csv,1,6/1/2010,5/25/2012,5/25/2012,2012-05,4,2012-06,2012,2012-3,34,2012,2012-2,2012-06,,,2012,3
SSA-DATES1.csv,1,6/1/2010,6/1/2012,6/1/2012,2012-06,5,2012-06,2012,2012-3,35,2012,2012-2,2012-06,,,2012,3
SSA-DATES1.csv,1,6/1/2010,6/8/2012,6/8/2012,2012-06,5,2012-06,2012,2012-3,36,2012,2012-2,2012-06,,,2012,3
SSA-DATES1.csv,1,6/1/2010,6/15/2012,6/15/2012,2012-06,5,2012-06,2012,2012-3,37,2012,2012-2,2012-06,,,2012,3
SSA-DATES1.csv,1,6/1/2010,6/22/2012,6/22/2012,2012-06,5,2012-06,2012,2012-3,38,2012,2012-2,2012-06,,,2012,3
SSA-DATES1.csv,1,6/1/2010,6/29/2012,6/29/2012,2012-06,5,2012-06,2012,2012-3,39,2012,2012-2,2012-06,,,2012,3
SSA-DATES1.csv,1,6/1/2010,7/6/2012,7/6/2012,2012-07,4,2012-09,2012,2012-4,40,2012,2012-3,2012-09,,,2012,4
SSA-DATES1.csv,1,6/1/2010,7/13/2012,7/13/2012,2012-07,4,2012-09,2012,2012-4,41,2012,2012-3,2012-09,,,2012,4
SSA-DATES1.csv,1,6/1/2010,7/20/2012,7/20/2012,2012-07,4,2012-09,2012,2012-4,42,2012,2012-3,2012-09,,,2012,4
SSA-DATES1.csv,1,6/1/2010,7/27/2012,7/27/2012,2012-07,4,2012-09,2012,2012-4,43,2012,2012-3,2012-09,,,2012,4
SSA-DATES1.csv,1,6/1/2010,8/3/2012,8/3/2012,2012-08,5,2012-09,2012,2012-4,44,2012,2012-3,2012-09,,,2012,4
SSA-DATES1.csv,1,6/1/2010,8/10/2012,8/10/2012,2012-08,5,2012-09,2012,2012-4,45,2012,2012-3,2012-09,,,2012,4
SSA-DATES1.csv,1,6/1/2010,8/17/2012,8/17/2012,2012-08,5,2012-09,2012,2012-4,46,2012,2012-3,2012-09,,,2012,4
SSA-DATES1.csv,1,6/1/2010,8/24/2012,8/24/2012,2012-08,5,2012-09,2012,2012-4,47,2012,2012-3,2012-09,,,2012,4
SSA-DATES1.csv,1,6/1/2010,8/31/2012,8/31/2012,2012-08,5,2012-09,2012,2012-4,48,2012,2012-3,2012-09,,,2012,4
SSA-DATES1.csv,1,6/1/2010,9/7/2012,9/7/2012,2012-09,4,2012-09,2012,2012-4,49,2012,2012-3,2012-09,,,2012,4
SSA-DATES1.csv,1,6/1/2010,9/14/2012,9/14/2012,2012-09,4,2012-09,2012,2012-4,50,2012,2012-3,2012-09,,,2012,4
SSA-DATES1.csv,1,6/1/2010,9/21/2012,9/21/2012,2012-09,4,2012-09,2012,2012-4,51,2012,2012-3,2012-09,,,2012,4
SSA-DATES1.csv,1,6/1/2010,9/28/2012,9/28/2012,2012-09,4,2012-09,2012,2012-4,52,2012,2012-3,2012-09,,,2012,4
SSA-DATES1.csv,1,6/1/2010,10/5/2012,10/5/2012,2012-10,4,2012-12,2013,2013-1,1,2012,2012-4,2012-12,,,2013,1
SSA-DATES1.csv,1,6/1/2010,10/12/2012,10/12/2012,2012-10,4,2012-12,2013,2013-1,2,2012,2012-4,2012-12,,,2013,1
SSA-DATES1.csv,1,6/1/2010,10/19/2012,10/19/2012,2012-10,4,2012-12,2013,2013-1,3,2012,2012-4,2012-12,,,2013,1
SSA-DATES1.csv,1,6/1/2010,10/26/2012,10/26/2012,2012-10,4,2012-12,2013,2013-1,4,2012,2012-4,2012-12,,,2013,1
SSA-DATES1.csv,1,6/1/2010,11/2/2012,11/2/2012,2012-11,5,2012-12,2013,2013-1,5,2012,2012-4,2012-12,,,2013,1
SSA-DATES1.csv,1,6/1/2010,11/9/2012,11/9/2012,2012-11,5,2012-12,2013,2013-1,6,2012,2012-4,2012-12,,,2013,1
SSA-DATES1.csv,1,6/1/2010,11/16/2012,11/16/2012,2012-11,5,2012-12,2013,2013-1,7,2012,2012-4,2012-12,,,2013,1
SSA-DATES1.csv,1,6/1/2010,11/23/2012,11/23/2012,2012-11,5,2012-12,2013,2013-1,8,2012,2012-4,2012-12,,,2013,1
SSA-DATES1.csv,1,6/1/2010,11/30/2012,11/30/2012,2012-11,5,2012-12,2013,2013-1,9,2012,2012-4,2012-12,,,2013,1
SSA-DATES1.csv,1,6/1/2010,12/7/2012,12/7/2012,2012-12,4,2012-12,2013,2013-1,10,2012,2012-4,2012-12,,,2013,1
SSA-DATES1.csv,1,6/1/2010,12/14/2012,12/14/2012,2012-12,4,2012-12,2013,2013-1,11,2012,2012-4,2012-12,,,2013,1
SSA-DATES1.csv,1,6/1/2010,12/21/2012,12/21/2012,2012-12,4,2012-12,2013,2013-1,12,2012,2012-4,2012-12,,,2013,1
SSA-DATES1.csv,1,6/1/2010,12/28/2012,12/28/2012,2012-12,4,2012-12,2013,2013-1,13,2012,2012-4,2012-12,,,2013,1
SSA-DATES1.csv,1,6/1/2010,1/4/2013,1/4/2013,2013-01,4,2013-03,2013,2013-2,14,2013,2013-1,2013-03,,,2013,2
SSA-DATES1.csv,1,6/1/2010,1/11/2013,1/11/2013,2013-01,4,2013-03,2013,2013-2,15,2013,2013-1,2013-03,,,2013,2
SSA-DATES1.csv,1,6/1/2010,1/18/2013,1/18/2013,2013-01,4,2013-03,2013,2013-2,16,2013,2013-1,2013-03,,,2013,2
SSA-DATES1.csv,1,6/1/2010,1/25/2013,1/25/2013,2013-01,4,2013-03,2013,2013-2,17,2013,2013-1,2013-03,,,2013,2
SSA-DATES1.csv,1,6/1/2010,2/1/2013,2/1/2013,2013-02,4,2013-03,2013,2013-2,18,2013,2013-1,2013-03,,,2013,2
SSA-DATES1.csv,1,6/1/2010,2/8/2013,2/8/2013,2013-02,4,2013-03,2013,2013-2,19,2013,2013-1,2013-03,,,2013,2
SSA-DATES1.csv,1,6/1/2010,2/15/2013,2/15/2013,2013-02,4,2013-03,2013,2013-2,20,2013,2013-1,2013-03,,,2013,2
SSA-DATES1.csv,1,6/1/2010,2/22/2013,2/22/2013,2013-02,4,2013-03,2013,2013-2,21,2013,2013-1,2013-03,,,2013,2
SSA-DATES1.csv,1,6/1/2010,3/1/2013,3/1/2013,2013-03,5,2013-03,2013,2013-2,22,2013,2013-1,2013-03,,,2013,2
SSA-DATES1.csv,1,6/1/2010,3/8/2013,3/8/2013,2013-03,5,2013-03,2013,2013-2,23,2013,2013-1,2013-03,,,2013,2
SSA-DATES1.csv,1,6/1/2010,3/15/2013,3/15/2013,2013-03,5,2013-03,2013,2013-2,24,2013,2013-1,2013-03,,,2013,2
SSA-DATES1.csv,1,6/1/2010,3/22/2013,3/22/2013,2013-03,5,2013-03,2013,2013-2,25,2013,2013-1,2013-03,,,2013,2
SSA-DATES1.csv,1,6/1/2010,3/29/2013,3/29/2013,2013-03,5,2013-03,2013,2013-2,26,2013,2013-1,2013-03,,,2013,2
SSA-DATES1.csv,1,6/1/2010,4/5/2013,4/5/2013,2013-04,4,2013-06,2013,2013-3,27,2013,2013-2,2013-06,,,2013,3
SSA-DATES1.csv,1,6/1/2010,4/12/2013,4/12/2013,2013-04,4,2013-06,2013,2013-3,28,2013,2013-2,2013-06,,,2013,3
SSA-DATES1.csv,1,6/1/2010,4/19/2013,4/19/2013,2013-04,4,2013-06,2013,2013-3,29,2013,2013-2,2013-06,,,2013,3
SSA-DATES1.csv,1,6/1/2010,4/26/2013,4/26/2013,2013-04,4,2013-06,2013,2013-3,30,2013,2013-2,2013-06,,,2013,3
SSA-DATES1.csv,1,6/1/2010,5/3/2013,5/3/2013,2013-05,5,2013-06,2013,2013-3,31,2013,2013-2,2013-06,,,2013,3
SSA-DATES1.csv,1,6/1/2010,5/10/2013,5/10/2013,2013-05,5,2013-06,2013,2013-3,32,2013,2013-2,2013-06,,,2013,3
SSA-DATES1.csv,1,6/1/2010,5/17/2013,5/17/2013,2013-05,5,2013-06,2013,2013-3,33,2013,2013-2,2013-06,,,2013,3
SSA-DATES1.csv,1,6/1/2010,5/24/2013,5/24/2013,2013-05,5,2013-06,2013,2013-3,34,2013,2013-2,2013-06,,,2013,3
SSA-DATES1.csv,1,6/1/2010,5/31/2013,5/31/2013,2013-05,5,2013-06,2013,2013-3,35,2013,2013-2,2013-06,,,2013,3
SSA-DATES1.csv,1,6/1/2010,6/7/2013,6/7/2013,2013-06,4,2013-06,2013,2013-3,36,2013,2013-2,2013-06,,,2013,3
SSA-DATES1.csv,1,6/1/2010,6/14/2013,6/14/2013,2013-06,4,2013-06,2013,2013-3,37,2013,2013-2,2013-06,,,2013,3
SSA-DATES1.csv,1,6/1/2010,6/21/2013,6/21/2013,2013-06,4,2013-06,2013,2013-3,38,2013,2013-2,2013-06,,,2013,3
SSA-DATES1.csv,1,6/1/2010,6/28/2013,6/28/2013,2013-06,4,2013-06,2013,2013-3,39,2013,2013-2,2013-06,,,2013,3
SSA-DATES1.csv,1,6/1/2010,7/5/2013,7/5/2013,2013-07,4,2013-09,2013,2013-4,40,2013,2013-3,2013-09,,,2013,4
SSA-DATES1.csv,1,6/1/2010,7/12/2013,7/12/2013,2013-07,4,2013-09,2013,2013-4,41,2013,2013-3,2013-09,,,2013,4
SSA-DATES1.csv,1,6/1/2010,7/19/2013,7/19/2013,2013-07,4,2013-09,2013,2013-4,42,2013,2013-3,2013-09,,,2013,4
SSA-DATES1.csv,1,6/1/2010,7/26/2013,7/26/2013,2013-07,4,2013-09,2013,2013-4,43,2013,2013-3,2013-09,,,2013,4
SSA-DATES1.csv,1,6/1/2010,8/2/2013,8/2/2013,2013-08,5,2013-09,2013,2013-4,44,2013,2013-3,2013-09,,,2013,4
SSA-DATES1.csv,1,6/1/2010,8/9/2013,8/9/2013,2013-08,5,2013-09,2013,2013-4,45,2013,2013-3,2013-09,,,2013,4
SSA-DATES1.csv,1,6/1/2010,8/16/2013,8/16/2013,2013-08,5,2013-09,2013,2013-4,46,2013,2013-3,2013-09,,,2013,4
SSA-DATES1.csv,1,6/1/2010,8/23/2013,8/23/2013,2013-08,5,2013-09,2013,2013-4,47,2013,2013-3,2013-09,,,2013,4
SSA-DATES1.csv,1,6/1/2010,8/30/2013,8/30/2013,2013-08,5,2013-09,2013,2013-4,48,2013,2013-3,2013-09,,,2013,4
SSA-DATES1.csv,1,6/1/2010,9/6/2013,9/6/2013,2013-09,4,2013-09,2013,2013-4,49,2013,2013-3,2013-09,,,2013,4
SSA-DATES1.csv,1,6/1/2010,9/13/2013,9/13/2013,2013-09,4,2013-09,2013,2013-4,50,2013,2013-3,2013-09,,,2013,4
SSA-DATES1.csv,1,6/1/2010,9/20/2013,9/20/2013,2013-09,4,2013-09,2013,2013-4,51,2013,2013-3,2013-09,,,2013,4
SSA-DATES1.csv,1,6/1/2010,9/27/2013,9/27/2013,2013-09,4,2013-09,2013,2013-4,52,2013,2013-3,2013-09,,,2013,4
SSA-DATES1.csv,1,6/1/2010,10/4/2013,10/4/2013,2013-10,4,2013-12,2014,2014-1,1,2013,2013-4,2013-12,,,2014,1
SSA-DATES1.csv,1,6/1/2010,10/11/2013,10/11/2013,2013-10,4,2013-12,2014,2014-1,2,2013,2013-4,2013-12,,,2014,1
SSA-DATES1.csv,1,6/1/2010,10/18/2013,10/18/2013,2013-10,4,2013-12,2014,2014-1,3,2013,2013-4,2013-12,,,2014,1
SSA-DATES1.csv,1,6/1/2010,10/25/2013,10/25/2013,2013-10,4,2013-12,2014,2014-1,4,2013,2013-4,2013-12,,,2014,1
SSA-DATES1.csv,1,6/1/2010,11/1/2013,11/1/2013,2013-11,5,2013-12,2014,2014-1,5,2013,2013-4,2013-12,,,2014,1
SSA-DATES1.csv,1,6/1/2010,11/8/2013,11/8/2013,2013-11,5,2013-12,2014,2014-1,6,2013,2013-4,2013-12,,,2014,1
SSA-DATES1.csv,1,6/1/2010,11/15/2013,11/15/2013,2013-11,5,2013-12,2014,2014-1,7,2013,2013-4,2013-12,,,2014,1
SSA-DATES1.csv,1,6/1/2010,11/22/2013,11/22/2013,2013-11,5,2013-12,2014,2014-1,8,2013,2013-4,2013-12,,,2014,1
SSA-DATES1.csv,1,6/1/2010,11/29/2013,11/29/2013,2013-11,5,2013-12,2014,2014-1,9,2013,2013-4,2013-12,,,2014,1
SSA-DATES1.csv,1,6/1/2010,12/6/2013,12/6/2013,2013-12,4,2013-12,2014,2014-1,10,2013,2013-4,2013-12,,,2014,1
SSA-DATES1.csv,1,6/1/2010,12/13/2013,12/13/2013,2013-12,4,2013-12,2014,2014-1,11,2013,2013-4,2013-12,,,2014,1
SSA-DATES1.csv,1,6/1/2010,12/20/2013,12/20/2013,2013-12,4,2013-12,2014,2014-1,12,2013,2013-4,2013-12,,,2014,1
SSA-DATES1.csv,1,6/1/2010,12/27/2013,12/27/2013,2013-12,4,2013-12,2014,2014-1,13,2013,2013-4,2013-12,,,2014,1
SSA-DATES1.csv,1,6/1/2010,1/3/2014,1/3/2014,2014-01,5,2014-03,2014,2014-2,14,2014,2014-1,2014-03,,,2014,2
SSA-DATES1.csv,1,6/1/2010,1/10/2014,1/10/2014,2014-01,5,2014-03,2014,2014-2,15,2014,2014-1,2014-03,,,2014,2
SSA-DATES1.csv,1,6/1/2010,1/17/2014,1/17/2014,2014-01,5,2014-03,2014,2014-2,16,2014,2014-1,2014-03,,,2014,2
SSA-DATES1.csv,1,6/1/2010,1/24/2014,1/24/2014,2014-01,5,2014-03,2014,2014-2,17,2014,2014-1,2014-03,,,2014,2
SSA-DATES1.csv,1,6/1/2010,1/31/2014,1/31/2014,2014-01,5,2014-03,2014,2014-2,18,2014,2014-1,2014-03,,,2014,2
SSA-DATES1.csv,1,6/1/2010,2/7/2014,2/7/2014,2014-02,4,2014-03,2014,2014-2,19,2014,2014-1,2014-03,,,2014,2
SSA-DATES1.csv,1,6/1/2010,2/14/2014,2/14/2014,2014-02,4,2014-03,2014,2014-2,20,2014,2014-1,2014-03,,,2014,2
SSA-DATES1.csv,1,6/1/2010,2/21/2014,2/21/2014,2014-02,4,2014-03,2014,2014-2,21,2014,2014-1,2014-03,,,2014,2
SSA-DATES1.csv,1,6/1/2010,2/28/2014,2/28/2014,2014-02,4,2014-03,2014,2014-2,22,2014,2014-1,2014-03,,,2014,2
SSA-DATES1.csv,1,6/1/2010,3/7/2014,3/7/2014,2014-03,4,2014-03,2014,2014-2,23,2014,2014-1,2014-03,,,2014,2
SSA-DATES1.csv,1,6/1/2010,3/14/2014,3/14/2014,2014-03,4,2014-03,2014,2014-2,24,2014,2014-1,2014-03,,,2014,2
SSA-DATES1.csv,1,6/1/2010,3/21/2014,3/21/2014,2014-03,4,2014-03,2014,2014-2,25,2014,2014-1,2014-03,,,2014,2
SSA-DATES1.csv,1,6/1/2010,3/28/2014,3/28/2014,2014-03,4,2014-03,2014,2014-2,26,2014,2014-1,2014-03,,,2014,2
SSA-DATES1.csv,1,6/1/2010,4/4/2014,4/4/2014,2014-04,4,2014-06,2014,2014-3,27,2014,2014-2,2014-06,,,2014,3
SSA-DATES1.csv,1,6/1/2010,4/11/2014,4/11/2014,2014-04,4,2014-06,2014,2014-3,28,2014,2014-2,2014-06,,,2014,3
SSA-DATES1.csv,1,6/1/2010,4/18/2014,4/18/2014,2014-04,4,2014-06,2014,2014-3,29,2014,2014-2,2014-06,,,2014,3
SSA-DATES1.csv,1,6/1/2010,4/25/2014,4/25/2014,2014-04,4,2014-06,2014,2014-3,30,2014,2014-2,2014-06,,,2014,3
SSA-DATES1.csv,1,6/1/2010,5/2/2014,5/2/2014,2014-05,5,2014-06,2014,2014-3,31,2014,2014-2,2014-06,,,2014,3
SSA-DATES1.csv,1,6/1/2010,5/9/2014,5/9/2014,2014-05,5,2014-06,2014,2014-3,32,2014,2014-2,2014-06,,,2014,3
SSA-DATES1.csv,1,6/1/2010,5/16/2014,5/16/2014,2014-05,5,2014-06,2014,2014-3,33,2014,2014-2,2014-06,,,2014,3
